faction,title,type,rarity,health,attack,defense,speed,crit_rate,crit_damage,resist,accuracy,skill_1,skill_2,skill_3,skill_4,skill_5
The Sacred Order,Roshcard the Tower,HP,Legendary,24780,947,980,100,15,50,50,0,"Rebuke Level 1
 Attacks 1 enemy. Has a 50% chance of removing 1 random buff
 from the target.
 
 Damage based on: [ATK
 
  
 
 Lvl. 2 Damage +10%
 Lvl. 3 Damage +10%","Sanction Level 1
 Attacks 1 enemy. Places a [Block Cooldown Skills] debuff and a
 [Block Buffs] debuff for 2 turns. These debuffs cannot be resisted.
 
 Damage based on: [HP]
 
  
 
 6 Block Cooldown Skills
 we Block Buffs
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +10%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1","Zone of Protection Level 1
 Places a [Block [ je] buff on all allies for 2 turns.
 
  
 
 @ Block Damage
 
  
 
 Lvl. 2 Cooldown -1
 Lvl. 3 Cooldown -1","Aura
 Increases Ally HP in all Battles by 33%.",
The Sacred Order,Sir Nicholas,HP,Legendary,22800,936,1123,105,15,50,50,0,"Boreal Blade Level 1
 Attacks 1 enemy. Has a 50% chance of placing a |Freeze| debuff for
 1 turn. This debuff cannot be resisted.
 
 Damage based on: [HP]
 
  
 
 * Freeze
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +10%","Polar Protection Level 1
 Attacks all enemies. Places a [Shield] buff on all allies for 2 turns.
 The value of the [Shield] is equal to 30% of the damage inflicted.
 
 Damage based on: [HP]
 
  
 
 @ Shield
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1","Goodwill Level 1
 Places an [Unkillable| buff and a 15% [Continuous Heal] buff on all
 allies for 2 turns.
 
  
 
 % > Unkillable
 & Continuous Heal
 
 Lvl. 2 Cooldown -1
 Lvl. 3 Cooldown -1","Aura
 Increases Ally HP in all Battles by 33%.",
The Sacred Order,Venus,Support,Legendary,22635,1090,980,112,15,50,30,20,"Pining Level 1
 Attacks 1 enemy 2 times. Each hit has a 50% chance of placing a 5%
 [Poison] debuff for 2 turns.
 
 Damage based on: [ATK
 
  
 
 dé Poison
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%","Blind With Infatuation Level 1
 Attacks all enemies. Has a 75% chance of placing a [Decrease DEF]
 and a [Weaken] debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 @ Decrease DEF
 * Weaken
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +10
 Lvl. 5 Buff/Debuff Chance +109","Burning Passion Level 1
 Attacks all enemies. Has a 50% chance of placing a [HP Burn]
 debuff for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 6 HP Burn
 
  
 
 Lvl. 2 Buff/Debuff Chance +5%
 Lvl. 3 Buff/Debuff Chance +10
 Lvl. 4 Buff/Debuff Chance +10
 Lvl. 5 Cooldown -1","Pure Partner Level 1
 Removes all buffs from all enemies. Has a 50% of granting an Extra
 Turn.
 
 [Only available when ( is on the same team.]","Aura
 Increases Ally HP in all Battles by 33%"
The Sacred Order,Athel,Attack,Rare,13545,1189,936,104,15,57,30,0,"Strike Down Level 1
 Attacks 1 enemy 3 times. Has a 75% chance of placing a 25%
 [Weaken] debuff for 2 turns on the last hit.
 
 Damage based on: [ATK
 
  
 
 x Weaken
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Damage +5%
 
 Lvl. 7 Damage +5%
 
 Lvl. 8 Buff/Debuff Chance +10%","Divine Blades Level 1
 Attacks all enemies. Has an extra 15% chance of inflicting a critical
 hit.
 
 Damage based on: [ATK)
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +10%","Higher Blessing Level 1
 Places a 25% | K] buff on this Champion for 2 turns.
 
 Places a 30% EF) buff on this Champion for 2 turns if this
 Champion's current HP is less than 50%. Gains an Extra Turn.
 
 4 Increase ATK
 @ Increase DEF
 
 Lvl. 2 Cooldown -1","Aura
 Increases Ally HP in all Battles by 15%.",
The Sacred Order,Chaplain,Support,Rare,13710,1035,804,102,15,50,30,0,"Holy Bolt Level 1
 Attacks 1 enemy.
 
 Damage based on: {ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5
 Lvl. 4 Damage +10%","Benediction Level 1
 Removes all debuffs from a target ally, then heals the target. The
 heal amount is proportional to this Champion's ATK.
 
  
 
 Lvl. 4 Cooldown -1","Radiance Level 1
 Attacks all enemies. Heals all allies by 25% of the damage inflicted.
 
 Damage based on: {ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1",,
The Sacred Order,Confessor,Attack,Rare,12060,1409,815,98,15,57,30,0,"Stern Judgment Level 1
 Attacks 1 enemy. Has a 15% chance of decreasing the target's Turn
 Meter by 15%.
 
 Damage based on: [ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Damage +10%
 
 Lvl. 6 Buff/Debuff Chance +10","Blinding Light Level 1
 Attacks all enemies. Has a 70% chance of placing a 50% [Dec
 ACC] debuff for 2 turns.
 
  
 
 Damage based on: [ATK
 
  
 
 ¢ Decrease ACC
 
  
 
 Lvl. 2 Buff/Debuff Chance +109
 Lvl. 3 Damage +10%
 
 Lvl. 4 Buff/C
 Lvl. 5 Buff/C
 Lvl. 6 Cooldown -1","Unyielding Fervor Level 1
 Attacks 1 enemy. Has a 35% chance of granting an Extra Turn.
 
 Damage based on: {ATK
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5
 Lvl. 4 Damage +10%
 
 Lvl. 5 Buff/Debuff Chance +10
 
 Lvl. 6 Cooldown -1","Aura
 Increases Ally C. RATE in Dungeons by 1",
The Sacred Order,Harrier,Attack,Rare,13545,1376,749,96,15,57,30,0,"Trick Shot Level 1
 Attacks 1 enemy. Has a 15% chance of placing an extra hit.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +10%","Puncture Bolts Level 1
 Attacks 1 enemy 2 times. Each hit has a 30% chance of placing a
 30% [Decrease DEF] debuff for 2 turns.
 
 Damage based on: [ATK
 
  
 
 @ Decrease DEF
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +55
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +5
 
 Lvl. 6 Buff/Debuff Chance +10","Deadeye's Strike Level 1
 Attacks 1 enemy. Has an extra 30% chance of inflicting a critical hit.
 
 Damage based on: {ATK
 
  
 
 Lvl. 2 Damage +10%
 Lvl. 3 Damage +10%
 Lvl. 4 Cooldown -1","Skillful Partner [P] Level 1
 Will ignore 50% of the target's DEF when this Champion inflicts a
 critical hit.
 
 [Only available when taller is on the same team.]",
The Sacred Order,Hospitaller,Support,Rare,17175,1035,848,101,15,50,30,0,"Quick Slash Level 1
 Attacks 1 enemy.
 
 Damage based on: {ATK
 
  
 
 Lvl. 2 Damage +5
 
 Lvl. 3 Damage +5
 Lvl. 4 Damage +10%","Wave of Purification Level 1
 Attacks all enemies. Has a 50% chance of removing 1 random buff
 from each target.
 
 Damage based on: [ATK)
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +10°
 Lvl. 6 Damage +10%
 
 Lvl. 7 Buff/Debuff Chance +109","Invigorating Prayers Level 1
 Places a 15%
 all allies for 2 turn
 
 J increase SPD
 
 8 Increase C. RATE","Merciful Partner [P] Level 1
 Revives a random ally with 25% HP and places a [Block Dar
 buff on them for 1 turn whenever H kills an enemy.
 
 [Only available when Harrier is on the same team.]
 
  
 
 “@ Block Damage","Aura
 Increases Ally SPD in all Battles by 1"
The Sacred Order,Judicator,Attack,Rare,11895,1398,837,104,15,57,30,0,"Bright Fury Level 1
 Attacks 1 enemy. Has a 20% chance of decreasing the target's Turn
 Meter by 15%.
 
 Damage based on: [ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +10%","Undermine Level 1
 Attacks 1 enemy. Has a 50% chance of placing a 30% [Decrease
 DEF] debuff for 2 turns.
 
 Damage based on: [ATK)
 
  
 
 @ Decrease DEF
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5°
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Buff/Debuff Chance +10°
 Lvl. 7 Cooldown -1","Execution Level 1
 Attacks 1 enemy. This attack deals 30% extra C. DMG.
 
 Damage based on: {ATK
 
  
 
 Lvl. 2 Damage +5
 Lvl. 3 Damage +5
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1",,
The Sacred Order,Justiciar,Defense,Rare,14700,914,1134,93,15,50,40,0,"Hold the Line Level 1
 Attacks 1 enemy. Increases this Champion's DEF by 3% (up to 10
 times in one round).
 
 Damage based on: [ATK] [DEF
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%","Contemptuous Blow Level 1
 Attacks 1 enemy. Has a 50% chance of placing a [Provoke] debuff
 on the target for 1 turn.
 
 Damage based on: [DEF] [ATK]
 
  
 
 Provoke
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +10'
 Lvl. 6 Buff/Debuff Chance +10
 Lvl. 7 Cooldown -1","Comeback [Passive] Level 1
 When this Champion is hit with a critical hit, counterattacks using
 their default skill and decreases the buffs duration on the target by
 1 turn.",,
The Sacred Order,Lamellar,HP,Rare,19650,837,881,93,15,50,40,0,"Sacred Flame Level 1
 Attacks 1 enemy. Has a 10% chance of placing a 30% |Decrease
 DEF] debuff for 2 turns.
 
 Damage based on: [HP]
 
  
 
 @ Decrease DEF
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +5'
 Lvl. 5 Buff/Debuff Chance +10'","Crystal Burst Level 1
 Attacks all enemies. Places a 25% [Decrease ATK] debuff for 2
 turns.
 
 Damage based on: [HP]
 
  
 
 YW Decrease ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Cooldown -1","Diehard [Passive] Level 1
 Decreases the damage taken by this Champion by 30%
 HP drops below 30%.",,
The Sacred Order,Maiden,Attack,Rare,11730,1343,903,87,15,57,30,0,"Icy Temper Level 1
 Attacks 1 enemy. Has a 25% chance of placing a [Freeze] debuff for
 1 turn.
 
 Damage based on: [ATK
 
  
 
 * Freeze
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Diminish Level 1
 Attacks 1 enemy. Decreases the target's MAX HP by 25% of the
 damage inflicted.
 
 Damage based on: [ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Cooldown -1","Sow Confusion Level 1
 Attacks 1 enemy. Places a 30% [Decrease DEF] debuff for 2 turns.
 Places a 30% [Decrease DEF] debuff on all enemies for 2 turns if this
 attack is critical.
 
 Damage based on: [ATK
 
  
 
 e Decrease DEF
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1",,
The Sacred Order,Penitent,Defense,Rare,14865,793,1244,93,15,50,40,0,"Sword of Faith Level 1
 Attacks 1 enemy 2 times. Has a 30% chance of placing a 25%
 [Decrease ATK] debuff for 1 turn.
 
 Damage based on: [ATK)
 
  
 
 }? Decrease ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Buff/Debuff C
 
  
 
 nance +109
 
 Lvl. 5 Buff/Debuff Chance +10'
 Lvl. 6 Damage +10%","Counter Level 1
 Attacks 1 enemy. Places a [Counterattack] buff on this Champion
 for 1 turn.
 
 Damage based on: [ATK]
 
  
 
 == Counterattack
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Cooldown -1","Unshakable Faith Level 1
 Removes all debuffs from this Champion. Places a
 buff on this Champion for 3 turns.
 
  
 
 g Block Debuffs",,
The Sacred Order,Templar,Defense,Rare,15855,881,1090,92,15,50,40,0,"Charge Level 1
 Attacks 1 enemy. Has a 30% chance of placing a 30% |Decrease
 SPD] debuff for 2 turns. Damage inflicted is proportional to DEF.
 
 Damage based on: [DEF]
 
  
 
 2 Decrease SPD
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +109
 Lvl. 5 Damage +10%
 
 Lvl. 6 Buff/Debuff Chance +10","Taunt Level 1
 Attacks 4 times at random. Each hit has a 25% chance of placing a
 [Provoke] debuff for 1 turn. Places a [Block Damage] buff on this
 Champion for 1 turn. Damage inflicted is proportional to DEF.
 
 Damage based on: [DEF]
 
  
 
 “@ Block Damage
 ? Provoke
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +10°
 Lvl. 5 Buff/Debuff Chance +109
 Lvl. 6 Cooldown -1","Contempt [Passive] Level 1
 Attacks with mpion's default skill whenever a
 places a debuff o","Aura
 a
 
 Increases Ally RESIST in the Arena by 50.",
The Sacred Order,Warpriest,Support,Rare,18165,683,1134,97,15,50,30,0,"Admonish Level 1
 Attacks 1 enemy. Has a 15% chance of placing a [Freeze] debuff for
 1 turn.
 
 Damage based on: [ATK)
 
  
 
 BR Freeze
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Buff/Debuff Chance +59
 Lvl. 6 Damage +10%","Divine Light Level 1
 Heals a target ally by 20% of their MAX HP. Heals all allies except
 the target by 10% of the target's MAX HP.","Bless Weapons Level 1
 Places a 25% € ATK] buff on all allies for 2 turns.
 
  
 
 + Increase ATK
 
  
 
 Lvl. 2 Cooldown -1
 | vl 3 Cooldown 1",,
The Sacred Order,Armiger,Defense,Uncommon,15195,793,947,92,15,50,30,0,"Riposte Level 1
 Attacks 1 enemy. Decreases the Turn Meter by 30% if this attack is
 critical. Damage inflicted is proportional to DEF.
 
 Damage based on: [DEF
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Lay to Rest Level 1
 Attacks 1 enemy. Damage inflicted is proportional to DEF and
 increases according to enemy MAX HP. Enemies killed by this skill
 cannot be revived.
 
 Damage based on: [DEF] [Enemy MAX HP]
 
  
 
 8° Block Revive
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Cooldown -1",,,
The Sacred Order,Battle Sister,Attack,Uncommon,14205,1090,716,101,15,50,30,0,"Sever Level 1
 Attacks 1 enemy. Decreases Turn Meter by 10% if this attack is
 critical.
 
 Damage based on: [ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Damage +5%","Condemn Level 1
 Attacks 1 enemy. Has a 15% chance of removing 1 random buff
 from the target. This attack is always critical.
 
 Damage based on: [ATK)
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +10
 Lvl. 6 Cooldown -1",,,
The Sacred Order,Crusader,Attack,Uncommon,12390,1123,804,92,15,57,30,0,"Hack Level 1
 Attacks 1 enemy 2 times.
 
 Damage based on: [ATK)
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Rally Level 1
 Attacks 1 enemy with 1 random ally. The ally joining the attack use
 their default skill.
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Damage +10%
 Lvl. 6 Cooldown -1",,,
The Sacred Order,Intercessor,Support,Uncommon,13380,947,914,102,15,50,30,0,"Mangle Level 1
 Attacks 1 enemy. Has a 15% chance of placing a 25% [Decrease
 ATK] debuff for 1 turn.
 
 Damage based on: [ATK)
 
  
 
 YY Decrease ATK
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +5
 Lvl. 6 Buff/Debuff Chance +5
 Lvl. 7 Damage +10%","Inspire Level 1
 Places a 25% buff on all allies for 2 turns.
 
  
 
 - Increase ATK
 
  
 
 >ooldown -1
 
  
 
 Lvl. 3 Cooldown -1",,,
The Sacred Order,Militia,Attack,Uncommon,13215,1178,694,102,15,50,30,0,"Headshot Level 1
 Attacks 1 enemy. If the target has less than 30% HP, this attack is
 always critical.
 
 Damage based on: [ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Piercing Bolt Level 1
 Attacks 1 enemy. Has a 50% chance of placing a 60% [Decrease
 DEF] debuff for 2 turns.
 
 Damage based on: [ATK)
 
  
 
 @ Decrease DEF
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5
 Lvl. 4 Buff/Debuff Chance +5?
 Lvl. 5 Cooldown -1",,,
The Sacred Order,Outlaw Monk,Attack,Uncommon,12225,1244,694,96,15,50,30,0,"Dagger Throw Level 1
 Attacks 1 enemy. Has a 10% chance of granting an Extra Turn.
 
 Damage based on: [ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Buff/Debuff
 Lvl. 4 Buff
 
 Lvl. 5 Buff/C","Foul Play Level 1
 Places a 5% debuff on the target for 2 turns.",,,
The Sacred Order,Pilgrim,Support,Uncommon,14865,793,947,98,15,50,30,0,"Thunder Strike Level 1
 Attacks 1 enemy 2 times. Each hit decreases the target's Turn
 Meter by 5%.
 
 Damage based on: [ATK)
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Damage +5%","Pilgrim's Shield Level 1
 Places a 30% buff on all allies for 2 turns.
 
 @ Increase DEF",,,
The Sacred Order,Sergeant,Attack,Uncommon,12555,1112,804,92,15,50,30,0,"Hack Level 1
 Attacks 1 enemy 2 times.
 
 Damage based on: [ATK)
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Rally Level 1
 Attacks 1 enemy with 1 random ally. The ally joining the attack use
 their default skill.
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Damage +10%
 Lvl. 6 Cooldown -1",,,
The Sacred Order,Sharpshooter,Attack,Uncommon,10575,1255,793,93,15,50,30,0,"Piercing Shot Level 1
 Attacks 1 enemy. Places a 25% [Increase ATK] buff on this
 Champion for 2 turns if the attack is critical.
 
 Damage based on: [ATK)
 
  
 
 Y Increase ATK
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5
 Lvl. 4 Damage +10%
 
 Lvl. 5 Buff/Debuff Chance +10'","Double Tap Level 1
 Attacks 1 enemy 2 times.
 
 Damage based on: [ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%",,,
The Sacred Order,Vigilante,HP,Uncommon,17505,760,826,98,15,50,30,0,"Holy Blade Level 1
 Attacks 1 enemy 2 times.
 
 Damage based on: {ATK
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +10%","Branding Iron Level 1
 Attacks 3 times at random. Each hit has a 50% chance of placing a
 15% [Weaken] debuff for 1 turn.
 
 Damage based on: [ATK]
 
  
 
 3X Weaken
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Damage +5%
 
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Damage +10%
 
 Lvl. 6 Buff/Debuff Chance +10
 Lvl. 7 Cooldown -1",,,
Undead Hordes,Death Hound,Attack,Common,10740,914,573,94,15,50,30,0,"Neck Bite Level 1
 Attacks 1 enemy. Will ignore [Shield] and [Block Damage] buffs. Will
 Ignore DEF if this attack is critical.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Gnaw Level 1
 Attacks 1 enemy. Places a 5% [Poison] debuff for 2 turns. Damage
 inflicted is proportional to DEF.
 
 Damage based on: [DEF]
 
  
 
 dé Poison
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1",,,
Undead Hordes,Deathknight,HP,Common,13545,551,749,99,15,50,30,0,"Rusty Sword Level 1
 Attacks 1 enemy. Has a 15% chance of placing a [Sleep] debuff for
 1 turn.
 
 Damage based on: [ATK]
 
 zz Sleep
 
 Lvl. 2 Damage +5%
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Damage +5%
 
 Lvl. 5 Buff/Debuff Chance +5%
 Lvl. 6 Damage +5%
 
 Lvl. 7 Buff/Debuff Chance +10%
 Lvl. 8 Damage +10%","Payback [Passive] Level 1
 Has a 30% chance of counterattacking when hit.",,,
Undead Hordes,Hellhound,Attack,Common,10245,760,760,94,15,50,30,0,"Paralyzing Bite Level 1
 Attacks 1 enemy. Places a [Sleep] debuff on the target for 1 turn
 when hit with a critical hit.
 
 Damage based on: [ATK] [DEF]
 
  
 
 zz Sleep
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%
 Lvl. 6 Damage +10%",,,,
Undead Hordes,Gorgorab,Support,Epic,17670,1057,1068,97,15,50,30,0,"Misfortune Level 1
 Attacks 1 enemy. Has a 50% chance of removing 1 random buff.
 
 Damage based on: [ATK]
 
 Lvl. 2 Damage +10%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Damage +10%
 
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Buff/Debuff Chance +10%","Resurge Level 1
 Fills the Turn Meter of all allies by 15%. Places a 50% [Increase ATK]
 buff on all allies for 2 turns.
 
  
 
 Mf increase ATK
 
  
 
 Lvl. 2 Cooldown -1","Animate Level 1
 Revives any dead allies with 25% HP, then heals all allies by 25%.
 
 Lvl. 2 Heal +5%
 Lvl. 3 Heal +5%
 Lvl. 4 Heal +10%
 Lvl. 5 Cooldown -1","Aura
 Increases Ally SPD in the Arena by 23%.",
Undead Hordes,Hexia,Attack,Epic,14205,1564,793,97,15,60,30,0,"Grave Rot Level 1
 Attacks 1 enemy. Has a 25% chance of placing a 30% [Decrease
 DEF] debuff for 2 turns. Chances to place this debuff increase by
 10% per each debuff placed on this Champion.
 
 Damage based on: [ATK]
 
 ® Decrease DEF
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +5%
 Lvl. 5 Damage +5%","Soulreap Level 1
 Attacks 1 enemy. Places a 30% [Increase C. RATE] buff on this
 Champion for 2 turns if the target is killed. Has a 30% of granting
 another turn if the target is killed.
 
 Damage based on: [ATK]
 
  
 
 ww Increase C. RATE
 
  
 
 Lvl. 2 Buff/Debuff Chance +5%
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +5%","Spirit Harvest Level 1
 Attacks 1 enemy. Heals this Champion by 15% of damage inflicted.
 The heal increases by 10% for each dead enemy. Places a 15%
 {Increase SPD] buff on this Champion for 2 turns.
 
 Damage based on: [ATK]
 
  
 
 Ji Increase SPD
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Cooldown -1",,
Undead Hordes,Husk,HP,Epic,20970,969,936,98,15,50,45,0,"Burning Iron Level 1
 Attacks 1 enemy 2 times. Has a 20% chance of placing a [Provoke]
 debuff for 1 turn.
 
 Damage based on: [ATK]
 
  
 
 - Provoke
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +5%
 Lvl. 5 Damage +5%
 
 Lvl. 6 Buff/Debuff Chance +10%","Despair Level 1
 Attacks all enemies. Has a 35% chance of placing a [Stun] debuff
 for 1 turn. Damage inflicted is proportional to enemy MAX HP.
 
 Damage based on: [Enemy MAX HP]
 
  
 
 © Stun
 
  
 
 Lvl. 2 Damage +5%
 
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +10%
 Lvl. 5 Buff/Debuff Chance +10%
 Lvl. 6 Cooldown -1","Retaliate Level 1
 Attacks 1 enemy. Damage increases according to this Champion's
 current HP.
 
 Damage based on: [HP]
 
  
 
 Lvl. 2 Damage +10%
 Lvl. 3 Damage +10%
 Lvl. 4 Cooldown -1","Aura
 Increases Ally HP in the Arena by 30%.",
Undead Hordes,Karam,Attack,Epic,13215,1354,1068,100,15,60,30,0,"Bloodstained Swords Level 1
 Attacks 1 enemy. Has a 30% chance of placing a 5% [Poison] debuff
 for 2 turns.
 
 Damage based on: [ATK]
 
  
 
  
 
 Lvl. 2 Buff/Debuff Chance +5%
 Lvl. 3 Buff/Debuff Chance +5%
 Lvl. 4 Buff/Debuff Chance +10%","Fit of Rage Level 1
 Attacks 1 enemy. Has an extra 15% chance of inflicting a critical hit.
 Damage increases according to the amount of HP this Champion
 has lost.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Damage +10%
 Lvl. 5 Cooldown -1","Rot Away Level 1
 Attacks 1 enemy. Deals damage from all [Poison] debuffs on the
 target instantly.
 
 Damage based on: [ATK]
 
  
 
 Lvl. 2 Damage +5%
 Lvl. 3 Damage +5%
 Lvl. 4 Cooldown -1
 Lvl. 5 Cooldown -1",,
